영화제목,코드,장르,감독,주연배우
스틸 앨리스,20145042,드라마,리처드 글랫저|워시 웨스트모어랜드,"줄리안 무어, 알렉 볼드윈, 크리스틴 스튜어트, 케이트 보스워스"
리틀 포레스트,20170841,드라마,임순례,"김태리(혜원), 류준열(재하 ), 문소리, 진기주(은숙 )"
우리집,20190703,"드라마,가족",윤가은,"김나연(하나), 김시아(유미), 주예림(유진), 안지호(찬 역), 임지형(남세입자), 설의석(도서관 이용객들)"
우리들,20153450,드라마,윤가은,"최수인(선), 설혜인(지아), 이서연(보라), 강민준(윤)"
치코와 리타,20113501,"애니메이션,멜로/로맨스",페르난도 트루에바|하비에르 마리스칼|토노 에란도,"에만 소르 오냐, 리마라 메니시스"
내가 마지막 본 파리,20119443,멜로/로맨스,리차드 브룩스,"엘리자베스 테일러, 반 존슨"
지옥의 영웅들,19628009,"액션,전쟁",돈 시겔,"스티브 맥퀸, 바비 다린"
섹스컬트,20217574,멜로/로맨스,Null,Null
레옹 ,19950095,"액션,범죄",뤽 베송,"장 르노, 게리 올드만, 나탈리 포트만"
피아니스트,20020223,드라마,로만 폴란스키,애드리언 브로디(블라디슬로 스필만)
무협: 더 코드,20209005,액션,Null,Null
블러드: 궁금한 이야기,20209464,공포(호러),Null,Null
"바다, 그리고 서사시",20217565,기타,Null,Null
마지막 일몰,20140622,서부극(웨스턴),로버트 알드리치,"록 허드슨(다나 스트리블링 역), 커크 더글라스(브렌단 오말리 역), 도로시 말론( 브렉켄리지 역)"
미국대전쟁,20216772,서부극(웨스턴),Null,Null
고추명가 시월드,20217834,성인물(에로),Null,Null
그랜드퍼커 회춘할배,20217835,성인물(에로),용PD,조완진
태풍이 지나가고,20163189,드라마,고레에다 히로카즈,"아베 히로시, 키키 키린, 마키 요코, 코바야시 사토미"
바닷마을 다이어리,20156102,드라마,고레에다 히로카즈,"아야세 하루카, 나가사와 마사미, 카호, 히로세 스즈, 카세 료"
관전녀2 - 무삭제판,20207204,멜로/로맨스,Null,Null
우묵배미의 사랑,19900023,멜로/로맨스,장선우,"박중훈(일도), 최명길(공례), 유혜리(새댁)"
빛의 아버지: 파이널 판타지 XIV,20205200,드라마,노구치 테루오|야마모토 키요시,"사카구치 켄타로, 요시다 코타로"
파리의 별빛 아래,20202501,드라마,클로스 드렉셀,"까뜨린느 프로, 마하마두 야파, 도미니크 프로트"
공중 트라피스,20129469,"액션,드라마",캐롤 리드,"버트 랭커스터, 토니 커티스, 지나 롤로브리지다"
"좋아해, 너를",20160703,"드라마,멜로/로맨스",Null,Null
위대한 작별,20200232,다큐멘터리,Null,Null
아우스터리츠,20175684,다큐멘터리,Null,Null
석양의 무법자,20080972,드라마,Null,Null
팔로워,20217265,"멜로/로맨스,드라마",Null,Null
이블 헌터,20217768,"액션,스릴러",Null,Null
광주독립영화관 개관 3주년 기획전 - 김현정 감독전,20217435,드라마,Null,Null
시저는 죽어야 한다,20134583,"드라마,다큐멘터리",파올로 타비아니|비토리오 타비아니,"살바토레 스트리아노, 지오반니 아르쿠리, 코시모 레가"
바람이 분다,20217170,성인물(에로),Null,Null
삼얼간이,20217836,성인물(에로),Null,Null
아이콘택트,20217756,"멜로/로맨스,드라마",Null,Null
예쁜식모2 : 취집전략 ,20217467,성인물(에로),리차드 킴,민도윤
로드 투 러브,20217755,"멜로/로맨스,드라마",Null,Null
보험왕의특별한마사지,20217832,멜로/로맨스,Null,Null
화녀,20080910,"스릴러,멜로/로맨스",김기영,"남궁원, 서상원, 전계현, 윤여정"
서부의 사나이,20175366,"서부극(웨스턴),멜로/로맨스",안소니 만,"게리 쿠퍼, 줄리 런던"
피델리오,20217740,공연,Null,Null
내일,20217570,기타,Null,Null
그것만이 내 세상,20176104,"코미디,드라마",최성현,"이병헌(김조하), 윤여정, 박정민(오진태)"
둘,20217585,기타,Null,Null
가족은 괴로워3: 아내여 장미처럼,20217708,드라마,야마다 요지,"하시즈메 이사오, 요시유키 카즈코, 니시무라 마사히코, 나츠카와 유이, 나카지마 토모코, 츠마부키 사토시, 아오이 유우"
가족은 괴로워 2,20181024,"코미디,가족",야마다 요지,"하시즈메 이사오, 요시유키 카즈코, 니시무라 마사히코, 나츠카와 유이"
재판,20217584,다큐멘터리,Null,Null
키드 브라더,20217868,"코미디,드라마,가족,멜로/로맨스",테드 와일드,"해롤드 로이드, 조비너 랄스톤"
와와의 학교 가는 날,20138783,드라마,펑천,"딩지아리, 아나무랑, 차오시웬"
웬 걱정?,20217864,"어드벤처,코미디,가족,멜로/로맨스",프레드 C. 뉴메이어|샘 테일러,해롤드 로이드
우리 삼촌,20178341,코미디,야마시타 노부히로,"마츠다 류헤이, 오니시 리쿠"
새벽을 알리는 루의 노래,20176785,애니메이션,유아사 마사아키,"타니 카논, 시모다 쇼타, 에모토 아키라, 사이토 소마"
처제의 순결 무삭제,20193174,멜로/로맨스,Null,Null
옆집 누나 : 한번 줄까? 무삭제,20203202,멜로/로맨스,한대위,안소희
에덴의 동쪽,19558011,드라마,엘리아 카잔,"줄리 해리스, 제임스 딘"
돈바스,20217569,기타,Null,Null
수정 백조,20217571,기타,주연 유리 보리소프,유리 보리소프
차와 동정,20111539,드라마,빈센트 미넬리,데보라 카
다시 태어나도 우리,20169463,다큐멘터리,문창용|전진,"문창용, 전진"
더 이벤트,20217568,다큐멘터리,Null,Null
핫 워터,20217865,코미디,프레드 C. 뉴메이어|샘 테일러,해롤드 로이드
발이 먼저야,20217869,"어드벤처,코미디,멜로/로맨스",클라이드 브루크맨,해롤드 로이드
해럴드 로이드 50주기 특별전: 단편1,20217878,코미디,Null,Null
며느리 꼬시기 : 돈의 맛 무삭제,20214894,"멜로/로맨스,드라마",Null,Null
토토리! 우리 둘만의 여름,20217372,어드벤처,실리에 살로몬센|아릴드 오스틴 아문센,"베가 오스틴, 빌리 오스틴"
스파이럴,20217484,스릴러,대런 린 보우즈만,"크리스 록, 사무엘 L. 잭슨, 마리솔 니콜스, 맥스 밍겔라"
25시 ,19678097,"드라마,전쟁",앙리 베르누이,"앤소니 퀸, 비르나 리시"
나이아가라,19538021,"드라마,기타,스릴러",헨리 해서웨이,"마릴린 몬로(로즈 루미스), 조셉 코튼(조지 루미스), 진 피터스(폴리 커틀러)"
천국의 열쇠,20147795,드라마,존 M. 스탈,"그레고리 펙, 토마스 미첼"
미지왕,19960002,코미디,김용태,"조상기, 정상인, 임지선, 문소연 (설소희), 김현희(엄청난)"
하나가 되는 것은 더욱 커지는 일이다,20100611,다큐멘터리,Null,Null
간첩 리철진,19990076,"코미디,드라마",장진,"유오성(리철진), 박인환(오선생), 박진희(화이)"
장군의 아들,19900042,"드라마,액션",임권택,"이일재, 방은희(화자), 박상민, 신현준, 김승우, 손호균"
내가 죽기를 바라는 자들,20217551,"범죄,스릴러",테일러 쉐리던,"안젤리나 졸리, 니콜라스 홀트, 에이단 길렌, 존 번탈"
플라워 드럼 송,20217884,"코미디,뮤지컬,멜로/로맨스",헨리 코스터,낸시 콴
영원한 휴가,20172744,드라마,Null,Null
일 트로바토레,20150150,공연,마르코 아르밀리아토,안나 네트렙코
킹 오브 프리즘 –샤이니 세븐 스타즈- IV 루이x신x언노운,20191844,애니메이션,Null,Null
킹 오브 프리즘 올 스타즈 -프리즘 쇼☆베스트10-,20205321,애니메이션,Null,Null
킹 오브 프리즘 - 프라이드 더 히어로,20176983,애니메이션,히시다 마사카즈,"남도형(미하마 코우지 한국어 목소리), 엄상현(하야미 히로 한국어 목소리), 이원찬(니시나 카즈키, 히무로 히지리 한국어 목소리), 정주원(이치죠 신 한국어 목소리)"
홈런: 야구소년,20217487,다큐멘터리,Null,Null
여대생의 빨간 일기,20217827,"성인물(에로),드라마",Null,Null
자매의 맛있는 스와핑,20217828,"성인물(에로),드라마",야신수,채승하
"미안해요, 리키",20198701,드라마,켄 로치,"크리스 히친, 데비 허니우드"
전쟁의 사상자들,19898261,,Null,Null
킹 오브 프리즘 -샤이니 세븐 스타즈-,20197723,애니메이션,히시다 마사카즈,우치다 유우마(스즈노 유우)
킹 오브 프리즘 -샤이니 세븐 스타즈- Ⅲ 레오×유우×알렉,20190923,애니메이션,Null,Null
킹 오브 프리즘 (바이 프리티 리듬),20167041,"애니메이션,드라마,판타지",히시다 마사카즈,우치다 유우마(스즈노 유우)
교환일기,20190672,다큐멘터리,Null,Null
여의사 : 잘세움병원,20217885,"드라마,멜로/로맨스",Null,Null
걸 샤이,20217866,"코미디,멜로/로맨스",프레드 C. 뉴메이어|샘 테일러,해롤드 로이드
킹 오브 프리즘 –샤이니 세븐 스타즈- II 카케루x조지x미나토,20199814,애니메이션,Null,Null
제발,20217867,"액션,코미디,멜로/로맨스",샘 테일러,"해롤드 로이드, 조비너 랄스톤"
닥터 잭,20217862,"코미디,멜로/로맨스",프레드 C. 뉴메이어,해롤드 로이드
릴리,20180281,가족,찰스 월터스,"레슬리 카론, 멜 페레"
SNS 헌팅으로 만난 음란 유학생,20217853,성인물(에로),아라시야마 미치루,
조개의 맛,20216428,"멜로/로맨스,드라마",Null,Null
환상의 스킬로 만져주는 마사지녀 2,20217852,성인물(에로),핫시이,아야나 리나
달콤한 인생에 관한 진실,20202430,다큐멘터리,Null,Null
육덕 테라피스트의 사정 서비스,20217850,성인물(에로),주연 오시카와 유리 | 오시카와 유리,오시카와 유리
코스프레 그녀들의 순종적 섹스,20217851,성인물(에로),주연 와카츠키 마리아 | 마에다 아코 | 이시하라 루리카,
나의 여름,20217743,"멜로/로맨스,드라마",Null,Null
극장판 콩순이: 장난감나라 대모험,20217174,애니메이션,이선명,박리나(콩순이)
해리포터와 아즈카반의 죄수,20040598,드라마,알폰소 쿠아론,"다니엘 래드클리프, 엠마 왓슨, 루퍼트 그린트"
베르테르,20217825,뮤지컬,조광하,조규현
8월의 크리스마스,19980036,"멜로/로맨스,드라마",허진호,"한석규(정원), 심은하(다림)"
배드 헤어,20217684,공포(호러),저스틴 시미엔,"엘르 로레인(애나), 바네사 윌리암스(조라), 제이 파로아(줄리어스), 샹떼 아담스(린다), 블레어 언더우드(삼촌)"
연산군,20110014,"사극,드라마",신상옥,"신영균(연산군), 최은희(신비), 도금봉, 신성일(진성대군), 김동원(성종)"
(2021 작은영화영화제) 세 가지 색 SF,20217838,기타,Null,Null
점보,20209931,드라마,주연 노에미 멜랑 | 엠마누엘 베르코,"노에미 멜랑, 엠마누엘 베르코"
더티 더즌,19678013,"액션,어드벤처,전쟁",로버트 알드리치,"리 마빈, 어네스트 보그나인"
뜨거웠던 그해의 기록,20217567,기타,Null,Null
컴 애즈 유 아,20217785,"코미디,드라마",Null,Null
로마의 휴일,20110026,"코미디,드라마,멜로/로맨스",윌리엄 와일러,"그레고리 펙(조 브래들리), 오드리 헵번(앤 공주)"
몸 값,20155410,"액션,스릴러",이충현,"이주영(여고생), 박형수(남자)"
할머니의 아이,20217863,"코미디,가족",프레드 C. 뉴메이어,해롤드 로이드
무비 크레이지,20217870,"코미디,가족,멜로/로맨스",클라이드 브루크맨,"해롤드 로이드, 콘스탄스 커밍스"
해럴드 로이드 50주기 특별전: 단편2,20217879,코미디,Null,Null
어쌔신 프리스트 벡맨,20207384,액션,가브리엘 세블로프,"데이비드 화이트(벡맨), 윌리엄 볼드윈(리스)"
브레이브 언더 파이어: 디 오리지널,20217944,액션,주연 콘스탄틴 카벤스키 | 이반 얀콥스키,"콘스탄틴 카벤스키, 이반 얀콥스키"
24살윤율의섹시한젖가슴-무삭제,20217754,멜로/로맨스,판,민도윤
어거스트 러쉬,20070585,드라마,커스틴 쉐리단,"프레디 하이모어, 조나단 리스 마이어스, 케리 러셀"
윈드 리버: 감독판,20173805,"스릴러,액션",테일러 쉐리던,"제레미 레너, 엘리자베스 올슨"
아이 엠 어 히어로,20169122,"액션,공포(호러)",사토 신스케,"오오이즈미 요, 아리무라 카스미, 나가사와 마사미"
애정이 꽃피는 나무,20121040,"드라마,전쟁",에드워드 디미트릭,"몽고메리 클리프트, 엘리자베스 테일러, 에바 마리 세인트"
섹스 픽션,20217729,멜로/로맨스,Null,Null
네번째 엄마 무삭제,20217734,멜로/로맨스,윤경식,진시아
탐험왕 엘카노&마젤란: 위대한 첫 번째 항해,20215125,"어드벤처,애니메이션",주연 박상우 | 석승훈,"박상우, 석승훈"
어떤 알고리즘,20177467,"드라마,멜로/로맨스",민미홍,"이주영(이민아), 전소니"
얼굴,19990081,"드라마,범죄",신승수,"조재현(김순경), 전진아(이소희), 임하룡(고형석)"
봉신전설,20217611,액션,주연 왕예(범무구) | 호세문(사필안) | 마목훤(소청),"왕예(범무구), 호세문(사필안), 마목훤(소청)"
장수상회,20140703,"멜로/로맨스,드라마",강제규,"박근형, 윤여정, 조진웅(김장수), 한지민(민정), 윤여정(금님)"
내가 필요하면 전화해,20197505,드라마,임오정,"공민정(최영신), 이우정(박우희)"
식지 않는 유부녀의 팬티 속,20202532,"멜로/로맨스,드라마",코이케.Jp,모리사와 카나
남의 아내를 탐하다 무삭제판,20217918,"멜로/로맨스,드라마",사노 B사쿠,마키 쿄코
여자 동창 : 우리 지금 할까? 무삭제,20204387,멜로/로맨스,Null,Null
친구 여동생 무삭제판,20217365,"멜로/로맨스,드라마",Null,Null
잘 느끼는 장모님,20217915,"멜로/로맨스,드라마",버드맨 텟페이,아사이 마이카
음란한 여직원과의 사내섹스,20217916,"멜로/로맨스,드라마",Null,Null
빅 피쉬,20040462,판타지,팀 버튼,"이완 맥그리거, 알버트 피니, 빌리 크루덥, 제시카 랭, 헬레나 본햄 카터, 알리슨 로먼, 마리옹 꼬띠아르"
레옹 모랭 신부,20134774,드라마,장 피에르 멜빌,"장 폴 벨몽도(레옹 모랭), 엠마누엘 리바(바르니)"
1942: 언노운 배틀,20200601,전쟁,Null,Null
1987,20170590,드라마,장준환,"김윤석, 하정우, 유해진, 김태리(연희), 이희준(윤상삼 기자 )"
음란 메이드가 되어버린 아내,20217289,드라마,아나콘다 아나키,나미키 토코
티파니에서 아침을,19618009,"드라마,멜로/로맨스",블레이크 에드워즈,"조지 페파드, 오드리 헵번"
케인호의 반란,19548018,123분0초,Null,Null
동아,20183369,드라마,권예지,"김현목(지훈), 심달기(동아 ), 류경수(운동화 남 )"
신입생,20124376,"가족,드라마,코미디",프레드 C. 뉴메이어|샘 테일러,"해롤드 로이드, 조비너 랄스톤"
스피디,20124375,"가족,액션,코미디",테드 와일드,"해롤드 로이드, 앤 크리스티"
예쁜식모2 : 가정부인 ,20217448,성인물(에로),리차드 킴,민도윤
섹스노트 : 매일하는 여자,20218017,멜로/로맨스,Null,Null
발정난 새엄마의 유혹,20217922,"멜로/로맨스,드라마",진구지 차우차우,마츠시마 카오리
음탕한 유부녀들의 유혹,20217919,"멜로/로맨스,드라마",Null,Null
